loan_id,LGD,adjusted_recovery_rate
4866,0.736,0.26353
4867,0.729,0.27066999999999997
4868,0.408,0.59187
4869,0.423,0.57733
4870,0.678,0.32191
4871,0.665,0.33535
4872,0.728,0.27187
4873,0.65,0.34997
4874,0.627,0.37292
4875,0.429,0.5711
4876,0.684,0.31594
4877,0.722,0.2782
4878,0.404,0.5956
4879,0.646,0.35351
4880,0.672,0.32844999999999996
4881,0.672,0.32765
4882,0.335,0.6646
4883,0.688,0.31194999999999995
4884,0.602,0.39771999999999996
4885,0.652,0.34831
4886,0.667,0.33303
4887,0.271,0.7285499999999999
4888,0.438,0.5618500000000001
4889,0.604,0.39549999999999996
4890,0.67,0.33048
4891,0.72,0.27991
4892,0.644,0.3565
4893,0.629,0.37077
4894,0.646,0.35422
4895,0.624,0.37593
4896,0.422,0.5782
4897,0.705,0.29519
4898,0.486,0.5135700000000001
4899,0.297,0.7030099999999999
4900,0.662,0.33795
4901,0.254,0.74562
4902,0.456,0.54371
4903,0.253,0.74749
4904,0.602,0.39825
4905,0.263,0.73702
4906,0.437,0.56305
4907,0.682,0.31787
4908,0.666,0.33392
4909,0.467,0.5326500000000001
4910,0.655,0.34511
4911,0.743,0.25739
4912,0.325,0.67543
4913,0.311,0.68941
4914,0.286,0.7135499999999999
4915,0.6,0.3997
4916,0.309,0.6908299999999999
4917,0.288,0.7121599999999999
4918,0.697,0.30344
4919,0.652,0.34807
4920,0.655,0.34517
4921,0.636,0.36438
4922,0.403,0.59745
4923,0.345,0.65472
4924,0.308,0.69243
4925,0.631,0.36911
4926,0.29,0.71014
4927,0.691,0.30850999999999995
4928,0.689,0.31077
4929,0.635,0.36462
4930,0.411,0.58872
4931,0.652,0.34798999999999997
4932,0.458,0.5419700000000001
4933,0.476,0.5237400000000001
4934,0.258,0.74159
4935,0.694,0.30551
4936,0.453,0.54673
4937,0.428,0.57213
4938,0.745,0.25494
4939,0.405,0.59504
4940,0.669,0.33148
4941,0.304,0.69572
4942,0.625,0.37482
4943,0.684,0.31618999999999997
4944,0.642,0.35836999999999997
4945,0.65,0.34953999999999996
4946,0.67,0.33026
4947,0.277,0.72337
4948,0.475,0.5250400000000001
4949,0.255,0.74498
4950,0.413,0.5873200000000001
4951,0.622,0.37834999999999996
4952,0.687,0.31261999999999995
4953,0.497,0.50314
4954,0.663,0.33686
4955,0.309,0.69092
4956,0.703,0.29703
4957,0.629,0.37117
4958,0.317,0.68312
4959,0.302,0.69817
4960,0.668,0.3324
4961,0.444,0.5562
4962,0.427,0.5725800000000001
4963,0.263,0.73664
4964,0.428,0.57171
4965,0.609,0.39058
4966,0.712,0.28774
4967,0.741,0.25944
4968,0.739,0.26117999999999997
4969,0.251,0.74891
4970,0.346,0.65442
4971,0.426,0.57367
4972,0.744,0.25644999999999996
4973,0.699,0.30124999999999996
4974,0.675,0.32493
4975,0.714,0.28646
4976,0.298,0.7017399999999999
4977,0.339,0.66075
4978,0.345,0.6545399999999999
4979,0.607,0.39316999999999996
4980,0.715,0.28541
4981,0.678,0.32238999999999995
4982,0.68,0.31981
4983,0.678,0.32198
4984,0.683,0.31716
4985,0.48,0.52014
4986,0.611,0.38938
4987,0.746,0.25447
4988,0.671,0.32935
4989,0.491,0.50878
4990,0.459,0.54073
4991,0.716,0.28413
4992,0.494,0.50648
4993,0.444,0.55618
4994,0.261,0.73888
4995,0.655,0.3449
4996,0.45,0.54952
4997,0.403,0.5966400000000001
4998,0.474,0.52568
4999,0.722,0.2776
5000,0.326,0.67401
5001,0.696,0.30445
5002,0.323,0.67707
5003,0.684,0.31628
5004,0.686,0.31383
5005,0.725,0.27538
5006,0.637,0.36284
5007,0.69,0.31038
5008,0.325,0.6754
5009,0.424,0.5762200000000001
5010,0.401,0.5986800000000001
5011,0.734,0.26599
5012,0.677,0.32341
5013,0.623,0.37711
5014,0.475,0.52478
5015,0.652,0.34780999999999995
5016,0.62,0.38026
5017,0.666,0.33353999999999995
5018,0.664,0.33553
5019,0.336,0.6640199999999999
5020,0.656,0.34368
5021,0.745,0.25548
5022,0.69,0.31009
5023,0.691,0.3086
5024,0.253,0.74739
5025,0.629,0.37139
5026,0.308,0.6922299999999999
5027,0.329,0.67074
5028,0.687,0.31282
5029,0.709,0.29124
5030,0.326,0.67408
5031,0.715,0.28514
5032,0.732,0.26758
5033,0.312,0.68778
5034,0.455,0.5447700000000001
5035,0.342,0.6575899999999999
5036,0.41,0.59033
5037,0.268,0.73244
5038,0.316,0.68389
5039,0.734,0.26585
5040,0.695,0.30527
5041,0.612,0.38810999999999996
5042,0.74,0.26042
5043,0.718,0.28201
5044,0.675,0.32483999999999996
5045,0.709,0.29069999999999996
5046,0.645,0.3554
5047,0.718,0.28220999999999996
5048,0.484,0.5161300000000001
5049,0.422,0.57803
5050,0.69,0.30952999999999997
5051,0.655,0.34512
5052,0.5,0.50021
5053,0.332,0.6675949999999999
5054,0.486,0.514175
5055,0.715,0.28503
5056,0.492,0.5076
5057,0.291,0.7088399999999999
5058,0.406,0.59419
5059,0.745,0.25503
5060,0.312,0.6882849999999999
5061,0.676,0.32414
5062,0.265,0.73503
5063,0.409,0.5909000000000001
5064,0.659,0.34096
5065,0.275,0.72461
5066,0.291,0.70943
5067,0.298,0.70246
5068,0.651,0.34911
5069,0.674,0.32633999999999996
5070,0.607,0.39252
5071,0.251,0.7485999999999999
5072,0.679,0.32067999999999997
5073,0.483,0.51673
5074,0.454,0.5458500000000001
5075,0.281,0.71873
5076,0.456,0.54381
5077,0.281,0.71885
5078,0.444,0.5557500000000001
5079,0.281,0.71939
5080,0.258,0.7415299999999999
5081,0.666,0.3336
5082,0.617,0.38282
5083,0.297,0.70266
5084,0.607,0.39289999999999997
5085,0.681,0.31860999999999995
5086,0.667,0.33264
5087,0.424,0.5759000000000001
5088,0.636,0.36445
5089,0.329,0.67082
5090,0.682,0.31849
5091,0.656,0.34377
5092,0.655,0.34478
5093,0.294,0.70629
5094,0.339,0.6612199999999999
5095,0.315,0.68545
5096,0.287,0.71292
5097,0.322,0.67796
5098,0.414,0.5864100000000001
5099,0.321,0.6789
5100,0.332,0.66784
5101,0.41,0.5898000000000001
5102,0.612,0.38785
5103,0.685,0.31479999999999997
5104,0.455,0.5449900000000001
5105,0.736,0.26439
5106,0.658,0.34242
5107,0.409,0.5910200000000001
5108,0.332,0.6684899999999999
5109,0.74,0.25997
5110,0.261,0.73915
5111,0.616,0.38399999999999995
5112,0.424,0.5764600000000001
5113,0.733,0.26696
5114,0.296,0.7042999999999999
5115,0.679,0.32141
5116,0.619,0.38138
5117,0.625,0.37539999999999996
5118,0.695,0.3046
5119,0.494,0.50617
5120,0.662,0.33832999999999996
5121,0.273,0.72683
5122,0.639,0.36094
5123,0.287,0.71314
5124,0.666,0.33405999999999997
5125,0.261,0.73908
5126,0.726,0.27354999999999996
5127,0.637,0.363425
5128,0.45,0.5503
5129,0.603,0.3968
5130,0.697,0.30287
5131,0.625,0.37474999999999997
5132,0.671,0.32905999999999996
5133,0.471,0.5285200000000001
5134,0.655,0.34456
5135,0.27,0.7301
5136,0.479,0.5210600000000001
5137,0.452,0.5476800000000001
5138,0.295,0.7054699999999999
5139,0.66,0.33988
5140,0.664,0.33613
5141,0.455,0.5449400000000001
5142,0.67,0.32977999999999996
5143,0.66,0.33982999999999997
5144,0.253,0.74744
5145,0.287,0.71299
5146,0.266,0.73449
5147,0.666,0.33419
5148,0.434,0.5663
5149,0.433,0.5665600000000001
5150,0.679,0.32138
5151,0.661,0.33947
5152,0.735,0.26489999999999997
5153,0.699,0.30119
5154,0.699,0.30096
5155,0.725,0.27479
5156,0.714,0.28576
5157,0.654,0.34631999999999996
5158,0.3,0.70012
5159,0.653,0.34719
5160,0.422,0.57789
5161,0.606,0.39446
5162,0.666,0.33444
5163,0.45,0.54989
5164,0.698,0.30157
5165,0.346,0.65352
5166,0.638,0.36235999999999996
5167,0.29,0.7104499999999999
5168,0.494,0.50599
5169,0.746,0.25353
5170,0.252,0.7479199999999999
5171,0.296,0.7038
5172,0.715,0.28497
5173,0.655,0.34497
5174,0.458,0.54242
5175,0.622,0.37761999999999996
5176,0.443,0.55657
5177,0.459,0.54146
5178,0.251,0.7494799999999999
5179,0.663,0.33736
5180,0.673,0.32655
5181,0.339,0.66111
5182,0.304,0.6961299999999999
5183,0.266,0.73371
5184,0.674,0.32638
5185,0.26,0.73981
5186,0.733,0.26692
5187,0.295,0.7047699999999999
5188,0.347,0.65306
5189,0.401,0.59873
5190,0.321,0.67897
5191,0.679,0.32127
5192,0.634,0.36618
5193,0.652,0.34756
5194,0.669,0.33116999999999996
5195,0.682,0.31825
5196,0.33,0.6695
5197,0.74,0.25961
5198,0.697,0.30280999999999997
5199,0.673,0.32666
5200,0.708,0.29219
5201,0.496,0.5037
5202,0.429,0.57072
5203,0.343,0.6572
5204,0.633,0.36723
5205,0.262,0.73788
5206,0.276,0.72442
5207,0.676,0.3235
5208,0.704,0.29617
5209,0.658,0.3419
5210,0.288,0.71207
5211,0.669,0.33113
5212,0.284,0.71627
5213,0.253,0.7468199999999999
5214,0.34,0.6603
5215,0.454,0.54615
5216,0.469,0.5310400000000001
5217,0.613,0.38659
5218,0.466,0.5337000000000001
5219,0.328,0.6717799999999999
5220,0.468,0.5315500000000001
5221,0.424,0.5756800000000001
5222,0.338,0.6618299999999999
5223,0.698,0.30204
5224,0.421,0.5793900000000001
5225,0.321,0.6793399999999999
5226,0.324,0.67599
5227,0.317,0.68321
5228,0.696,0.30421
5229,0.301,0.69866
5230,0.41,0.58992
5231,0.433,0.56728
5232,0.298,0.70231
5233,0.705,0.29479
5234,0.722,0.27771999999999997
5235,0.747,0.25336
5236,0.49,0.51043
5237,0.678,0.3222
5238,0.638,0.36151
5239,0.609,0.39061
5240,0.671,0.32896
5241,0.63,0.37009
5242,0.269,0.73119
5243,0.74,0.26019
5244,0.658,0.34152
5245,0.659,0.34099
5246,0.267,0.73349
5247,0.324,0.6762699999999999
5248,0.745,0.25544
5249,0.479,0.52066
5250,0.449,0.55071
5251,0.653,0.34736
5252,0.283,0.7168399999999999
5253,0.663,0.33653
5254,0.635,0.36451
5255,0.696,0.30418
5256,0.487,0.5125000000000001
5257,0.68,0.31987
5258,0.725,0.27509
5259,0.316,0.68367
5260,0.69,0.30972999999999995
5261,0.498,0.50241
5262,0.321,0.6788799999999999
5263,0.738,0.26171
5264,0.329,0.67116
5265,0.627,0.37261
5266,0.349,0.65142
5267,0.256,0.7443299999999999
5268,0.267,0.7326199999999999
5269,0.417,0.58277
5270,0.64,0.35988
5271,0.711,0.28944
5272,0.448,0.55176
5273,0.615,0.38455999999999996
5274,0.655,0.34542
5275,0.718,0.28204
5276,0.676,0.32424
5277,0.671,0.32909
5278,0.695,0.3049
5279,0.701,0.29879
5280,0.458,0.54237
5281,0.743,0.25723999999999997
5282,0.342,0.65786
5283,0.472,0.52785
5284,0.416,0.58419
5285,0.606,0.39426
5286,0.723,0.2771
5287,0.263,0.73737
5288,0.295,0.70521
5289,0.654,0.3464
5290,0.69,0.30992
5291,0.636,0.36377
5292,0.277,0.7233999999999999
5293,0.405,0.59465
5294,0.619,0.38066
5295,0.644,0.35570999999999997
5296,0.482,0.51832
5297,0.686,0.31392
5298,0.692,0.30813
5299,0.416,0.58372
5300,0.416,0.58433
5301,0.304,0.6957
5302,0.422,0.5777100000000001
5303,0.697,0.30301999999999996
5304,0.314,0.68558
5305,0.621,0.37904
5306,0.69,0.30952999999999997
5307,0.738,0.26213
5308,0.315,0.68516
5309,0.268,0.73205
5310,0.699,0.30074999999999996
5311,0.743,0.2568
5312,0.344,0.65598
5313,0.737,0.26326
5314,0.695,0.30479
5315,0.72,0.27952
5316,0.657,0.34263
5317,0.699,0.30077
5318,0.689,0.31148
5319,0.705,0.29492999999999997
5320,0.702,0.298
5321,0.473,0.5274800000000001
5322,0.48,0.5197200000000001
5323,0.603,0.3967
5324,0.686,0.31357
5325,0.422,0.5782700000000001
5326,0.314,0.6859
5327,0.255,0.7448899999999999
5328,0.678,0.32165
5329,0.428,0.57157
5330,0.331,0.6693399999999999
5331,0.648,0.35226999999999997
5332,0.292,0.70838
5333,0.603,0.39727999999999997
5334,0.308,0.69238
5335,0.348,0.652385
5336,0.466,0.53358
5337,0.348,0.65231
5338,0.312,0.68838
5339,0.619,0.38067999999999996
5340,0.615,0.38454
5341,0.266,0.7335799999999999
5342,0.72,0.27959
5343,0.277,0.7233799999999999
5344,0.318,0.68167
5345,0.417,0.5834400000000001
5346,0.253,0.7473
5347,0.334,0.66555
5348,0.685,0.31499
5349,0.604,0.39592
5350,0.607,0.3932
5351,0.617,0.38328999999999996
5352,0.255,0.74457
5353,0.732,0.26792
5354,0.427,0.57286
5355,0.437,0.5634600000000001
5356,0.698,0.30188
5357,0.694,0.30643
5358,0.411,0.5892900000000001
5359,0.315,0.68473
5360,0.417,0.58337
5361,0.712,0.28801
5362,0.323,0.67736
5363,0.437,0.56277
5364,0.302,0.6981499999999999
5365,0.326,0.67377
5366,0.745,0.25498
5367,0.689,0.31059
5368,0.495,0.50468
5369,0.7,0.30043
5370,0.423,0.57704
5371,0.647,0.35261
5372,0.675,0.32483999999999996
5373,0.614,0.38565
5374,0.675,0.32536
5375,0.48,0.51995
5376,0.335,0.66479
5377,0.274,0.7261799999999999
5378,0.667,0.33301
5379,0.634,0.36611
5380,0.283,0.71668
5381,0.734,0.26633
5382,0.614,0.38567999999999997
5383,0.337,0.6634899999999999
5384,0.711,0.28864999999999996
5385,0.29,0.7102799999999999
5386,0.693,0.30663
5387,0.459,0.54064
5388,0.718,0.2824
5389,0.697,0.30257
5390,0.675,0.32486
5391,0.701,0.29932
5392,0.654,0.34646
5393,0.478,0.5219
5394,0.667,0.33258
5395,0.488,0.51241
5396,0.285,0.7152299999999999
5397,0.291,0.70897
5398,0.657,0.34254999999999997
5399,0.498,0.50168
5400,0.656,0.34418
5401,0.629,0.37128999999999995
5402,0.725,0.27546
5403,0.251,0.74879
5404,0.654,0.3464
5405,0.736,0.26408
5406,0.7,0.30022
5407,0.441,0.5593300000000001
5408,0.312,0.68792
5409,0.494,0.5057900000000001
5410,0.424,0.57632
5411,0.696,0.30423
5412,0.468,0.5321100000000001
5413,0.666,0.33363
5414,0.42,0.57977
5415,0.712,0.28776
5416,0.251,0.74888
5417,0.254,0.7460399999999999
5418,0.275,0.72503
5419,0.749,0.25122
5420,0.738,0.26158
5421,0.422,0.5775100000000001
5422,0.462,0.53769
5423,0.432,0.5681700000000001
5424,0.44,0.5599500000000001
5425,0.261,0.73866
5426,0.422,0.57752
5427,0.736,0.26422
5428,0.651,0.34877
5429,0.651,0.34904
5430,0.683,0.31697
5431,0.694,0.30567
5432,0.679,0.32099
5433,0.404,0.5964700000000001
5434,0.35,0.6504
5435,0.261,0.7394499999999999
5436,0.428,0.5725
5437,0.44,0.5598500000000001
5438,0.642,0.35819999999999996
5439,0.695,0.30505
5440,0.719,0.28145
5441,0.611,0.38939999999999997
5442,0.675,0.32492
5443,0.268,0.7315999999999999
5444,0.63,0.37012999999999996
5445,0.735,0.26455
5446,0.668,0.33150999999999997
5447,0.48,0.52034
5448,0.265,0.7346499999999999
5449,0.434,0.56606
5450,0.28,0.72039
5451,0.467,0.5332
5452,0.311,0.68909
5453,0.675,0.32489999999999997
5454,0.674,0.32594999999999996
5455,0.677,0.32272
5456,0.324,0.6763899999999999
5457,0.311,0.6894899999999999
5458,0.412,0.58779
5459,0.347,0.6530699999999999
5460,0.625,0.37542
5461,0.274,0.72649
5462,0.291,0.70876
5463,0.474,0.5258
5464,0.283,0.7165199999999999
5465,0.434,0.5656300000000001
5466,0.69,0.31035
5467,0.46,0.53957
5468,0.295,0.70532
5469,0.665,0.33549999999999996
5470,0.289,0.71104
5471,0.41,0.5896
5472,0.661,0.33924
5473,0.664,0.3362
5474,0.653,0.34746
5475,0.677,0.32321999999999995
5476,0.732,0.26754
5477,0.606,0.3942
5478,0.669,0.33147
5479,0.621,0.37872999999999996
5480,0.675,0.32494999999999996
5481,0.697,0.30302999999999997
5482,0.275,0.7248899999999999
5483,0.624,0.37605
5484,0.739,0.26108
5485,0.676,0.32355
5486,0.731,0.26854
5487,0.669,0.33125
5488,0.485,0.51478
5489,0.308,0.69222
5490,0.349,0.65137
5491,0.681,0.31877
5492,0.705,0.29473
5493,0.475,0.5251800000000001
5494,0.731,0.26921
5495,0.604,0.39563
5496,0.282,0.71795
5497,0.628,0.37157999999999997
5498,0.616,0.38388999999999995
5499,0.626,0.3745
5500,0.665,0.33453999999999995
5501,0.626,0.37412999999999996
5502,0.612,0.38763
5503,0.696,0.30374999999999996
5504,0.336,0.66426
5505,0.261,0.73918
5506,0.743,0.25698
5507,0.717,0.28309
5508,0.44,0.56027
5509,0.461,0.5386200000000001
5510,0.319,0.6807599999999999
5511,0.325,0.67469
5512,0.45,0.55045
5513,0.343,0.6573199999999999
5514,0.412,0.5881000000000001
5515,0.743,0.25739999999999996
5516,0.275,0.7245499999999999
5517,0.348,0.65213
5518,0.44,0.55996
5519,0.613,0.38669
5520,0.617,0.38256999999999997
5521,0.705,0.29486999999999997
5522,0.294,0.70639
5523,0.32,0.6800999999999999
5524,0.453,0.54656
5525,0.661,0.33873
5526,0.62,0.37965
5527,0.681,0.31875
5528,0.685,0.3147
5529,0.629,0.37144
5530,0.607,0.39286
5531,0.492,0.5084000000000001
5532,0.614,0.38598
5533,0.721,0.27885
5534,0.644,0.35616
5535,0.665,0.33460999999999996
5536,0.434,0.56642
5537,0.482,0.51761
5538,0.743,0.25673
5539,0.5,0.50026
5540,0.272,0.7277199999999999
5541,0.266,0.7342099999999999
5542,0.27,0.73
5543,0.345,0.65521
5544,0.348,0.65203
5545,0.427,0.57287
5546,0.711,0.28928
5547,0.408,0.59246
5548,0.606,0.39422999999999997
5549,0.292,0.7079899999999999
5550,0.327,0.67275
5551,0.497,0.5031300000000001
5552,0.626,0.37393
5553,0.5,0.50037
5554,0.719,0.28093
5555,0.33,0.66953
5556,0.433,0.56747
5557,0.728,0.27188999999999997
5558,0.334,0.6660699999999999
5559,0.346,0.65374
5560,0.299,0.7009299999999999
5561,0.612,0.388
5562,0.462,0.5383600000000001
5563,0.33,0.6696
5564,0.28,0.71963
5565,0.679,0.32078999999999996
5566,0.424,0.5761000000000001
5567,0.69,0.30990999999999996
5568,0.471,0.52941
5569,0.305,0.69529
5570,0.676,0.32438999999999996
5571,0.717,0.28268
5572,0.693,0.30707999999999996
5573,0.623,0.37721
5574,0.696,0.30372999999999994
5575,0.417,0.58313
5576,0.488,0.51203
5577,0.645,0.35528
5578,0.278,0.72229
5579,0.339,0.6613399999999999
5580,0.606,0.39431
5581,0.685,0.3147
5582,0.671,0.32866
5583,0.415,0.58469
5584,0.714,0.28589
5585,0.281,0.71871
5586,0.667,0.33276
5587,0.7,0.300355
5588,0.699,0.30113999999999996
5589,0.705,0.29514
5590,0.411,0.5887800000000001
5591,0.267,0.7329
5592,0.485,0.5148600000000001
5593,0.669,0.33081
5594,0.332,0.6679799999999999
5595,0.26,0.7404
5596,0.429,0.5710200000000001
5597,0.748,0.25154
5598,0.429,0.5714300000000001
5599,0.621,0.37936
5600,0.731,0.26868
5601,0.453,0.5465000000000001
5602,0.436,0.5644100000000001
5603,0.713,0.28678
5604,0.655,0.34506
5605,0.683,0.31701999999999997
5606,0.457,0.5428200000000001
5607,0.732,0.2681
5608,0.748,0.25182
5609,0.743,0.25659
5610,0.285,0.7151599999999999
5611,0.635,0.36524999999999996
5612,0.747,0.25331
5613,0.634,0.3661
5614,0.667,0.33294
5615,0.669,0.33144999999999997
5616,0.287,0.71337
5617,0.316,0.6839599999999999
5618,0.707,0.29345
5619,0.707,0.29298
5620,0.71,0.2898
5621,0.699,0.30093
5622,0.695,0.30467
5623,0.614,0.38584999999999997
5624,0.289,0.7108
5625,0.648,0.35181999999999997
5626,0.733,0.26675
5627,0.316,0.6840799999999999
5628,0.418,0.58235
5629,0.285,0.71532
5630,0.44,0.5601900000000001
5631,0.644,0.35552999999999996
5632,0.271,0.72903
5633,0.295,0.7047599999999999
5634,0.254,0.74606
5635,0.613,0.38741
5636,0.673,0.32675
5637,0.653,0.34748999999999997
5638,0.32,0.6795399999999999
5639,0.733,0.26677
5640,0.274,0.7257
5641,0.338,0.6620699999999999
5642,0.462,0.5381100000000001
5643,0.289,0.71099
5644,0.695,0.30469999999999997
5645,0.621,0.37929999999999997
5646,0.605,0.39458
5647,0.72,0.27996
5648,0.484,0.5157900000000001
5649,0.486,0.51414
5650,0.326,0.6738999999999999
5651,0.28,0.72015
5652,0.493,0.5069
5653,0.681,0.31925
5654,0.642,0.35779
5655,0.305,0.6950999999999999
5656,0.41,0.58957
5657,0.681,0.3192
5658,0.634,0.36612999999999996
5659,0.34,0.6602899999999999
5660,0.63,0.36984999999999996
5661,0.648,0.35208
5662,0.466,0.5341
5663,0.457,0.54254
5664,0.633,0.36669999999999997
5665,0.659,0.34099999999999997
5666,0.307,0.6925199999999999
5667,0.717,0.28329
5668,0.728,0.27242
5669,0.69,0.30955
5670,0.472,0.52827
5671,0.728,0.27226
5672,0.607,0.39271
5673,0.455,0.5445500000000001
5674,0.312,0.68848
5675,0.697,0.30258999999999997
5676,0.316,0.6838299999999999
5677,0.405,0.5946
5678,0.676,0.32416999999999996
5679,0.303,0.69731
5680,0.618,0.38165
5681,0.742,0.25821
5682,0.306,0.69399
5683,0.662,0.33793
5684,0.664,0.33579
5685,0.74,0.26045999999999997
5686,0.656,0.344385
5687,0.732,0.26816999999999996
5688,0.415,0.5854900000000001
5689,0.327,0.67284
5690,0.689,0.3111
5691,0.621,0.3787
5692,0.479,0.5213800000000001
5693,0.664,0.33610999999999996
5694,0.648,0.35179
5695,0.663,0.33726999999999996
5696,0.294,0.7056899999999999
5697,0.694,0.3056
5698,0.28,0.71995
5699,0.611,0.38886
5700,0.612,0.38803
5701,0.329,0.67128
5702,0.467,0.53283
5703,0.65,0.35026999999999997
5704,0.681,0.31914
5705,0.716,0.28412
5706,0.435,0.5649000000000001
5707,0.742,0.258
5708,0.323,0.67694
5709,0.652,0.3479
5710,0.619,0.38072
5711,0.605,0.39526
5712,0.611,0.3886
5713,0.658,0.3425
5714,0.713,0.2867
5715,0.657,0.34321
5716,0.295,0.7050599999999999
5717,0.661,0.33876
5718,0.674,0.32576
5719,0.63,0.37033
5720,0.676,0.32402
5721,0.429,0.5707
5722,0.487,0.51339
5723,0.623,0.37701999999999997
5724,0.683,0.3172
5725,0.459,0.54061
5726,0.479,0.52117
5727,0.296,0.7039599999999999
5728,0.608,0.39222
5729,0.405,0.59482
5730,0.479,0.52141
5731,0.682,0.31838
5732,0.725,0.27527
5733,0.699,0.30102999999999996
5734,0.298,0.70168
5735,0.319,0.68114
5736,0.265,0.73544
5737,0.429,0.5705100000000001
5738,0.738,0.26189999999999997
5739,0.326,0.67402
5740,0.692,0.30789999999999995
5741,0.29,0.71015
5742,0.427,0.57313
5743,0.279,0.72112
5744,0.731,0.269
5745,0.331,0.66941
5746,0.74,0.26022999999999996
5747,0.733,0.26694
5748,0.671,0.32907
5749,0.666,0.33386
5750,0.464,0.53642
5751,0.431,0.5694
5752,0.748,0.25190999999999997
5753,0.683,0.31736
5754,0.317,0.6833699999999999
5755,0.336,0.66413
5756,0.631,0.36917999999999995
5757,0.287,0.71259
5758,0.445,0.55457
5759,0.325,0.67519
5760,0.681,0.31855999999999995
5761,0.655,0.34504999999999997
5762,0.655,0.34523
5763,0.617,0.38305
5764,0.707,0.29329
5765,0.43,0.5695600000000001
5766,0.498,0.5024350000000001
5767,0.331,0.66913
5768,0.63,0.36956999999999995
5769,0.436,0.56364
5770,0.699,0.30139
5771,0.638,0.36169999999999997
5772,0.648,0.352
5773,0.656,0.34396
5774,0.655,0.34526999999999997
5775,0.602,0.39796
5776,0.431,0.5693
5777,0.668,0.33171
5778,0.436,0.5637000000000001
5779,0.733,0.26699
5780,0.339,0.66113
5781,0.616,0.38403
5782,0.626,0.37378999999999996
5783,0.406,0.5935100000000001
5784,0.647,0.35342999999999997
5785,0.649,0.35098999999999997
5786,0.474,0.5262300000000001
5787,0.472,0.52768
5788,0.729,0.27121
5789,0.287,0.71344
5790,0.401,0.5994700000000001
5791,0.689,0.31107999999999997
5792,0.497,0.50275
5793,0.737,0.26263
5794,0.346,0.6538799999999999
5795,0.659,0.34055
5796,0.658,0.34164
5797,0.629,0.37118999999999996
5798,0.485,0.51517
5799,0.666,0.33353
5800,0.444,0.55576
5801,0.672,0.32813
5802,0.617,0.38253
5803,0.683,0.3171
5804,0.279,0.7211599999999999
5805,0.724,0.27564
5806,0.677,0.32321
5807,0.494,0.5057200000000001
5808,0.653,0.34694
5809,0.701,0.29927
5810,0.274,0.72554
5811,0.422,0.57838
5812,0.346,0.65448
5813,0.709,0.29118
5814,0.281,0.71941
5815,0.75,0.25022
5816,0.676,0.32417999999999997
5817,0.323,0.67718
5818,0.289,0.71112
5819,0.659,0.3407
5820,0.315,0.68526
5821,0.286,0.7139099999999999
5822,0.659,0.34072
5823,0.445,0.55515
5824,0.318,0.6821999999999999
5825,0.261,0.7389899999999999
5826,0.673,0.3272
5827,0.464,0.53635
5828,0.262,0.73766
5829,0.693,0.30735999999999997
5830,0.612,0.38827999999999996
5831,0.631,0.36912
5832,0.627,0.37318999999999997
5833,0.273,0.7271
5834,0.677,0.32288
5835,0.661,0.33936
5836,0.485,0.5146200000000001
5837,0.615,0.38483999999999996
5838,0.617,0.3831
5839,0.408,0.59243
5840,0.665,0.33531999999999995
5841,0.649,0.35068
5842,0.403,0.59701
5843,0.262,0.73771
5844,0.472,0.5282300000000001
5845,0.277,0.7232099999999999
5846,0.26,0.7398699999999999
5847,0.258,0.74244
5848,0.449,0.5512400000000001
5849,0.497,0.50283
5850,0.26,0.7397499999999999
5851,0.474,0.52615
5852,0.318,0.6816599999999999
5853,0.457,0.54276
5854,0.716,0.2843
5855,0.467,0.5328400000000001
5856,0.424,0.57577
5857,0.453,0.5470400000000001
5858,0.305,0.6954199999999999
5859,0.302,0.69814
5860,0.744,0.25587
5861,0.746,0.25426
5862,0.64,0.35957999999999996
5863,0.717,0.28285
5864,0.283,0.7172999999999999
5865,0.675,0.32502
5866,0.684,0.31625
5867,0.495,0.504885
5868,0.697,0.30255
5869,0.694,0.30585999999999997
5870,0.441,0.55857
5871,0.338,0.66182
5872,0.694,0.30576
5873,0.293,0.7068
5874,0.662,0.33825
5875,0.415,0.58455
5876,0.661,0.33881
5877,0.684,0.31642
5878,0.655,0.34541
5879,0.324,0.6764899999999999
5880,0.436,0.56408
5881,0.653,0.34657
5882,0.308,0.6922499999999999
5883,0.329,0.67109
5884,0.705,0.29503999999999997
5885,0.296,0.70405
5886,0.445,0.55517
5887,0.729,0.27072999999999997
5888,0.63,0.37034999999999996
5889,0.482,0.5181600000000001
5890,0.475,0.52453
5891,0.455,0.54488
5892,0.701,0.29880999999999996
5893,0.252,0.7479
5894,0.496,0.5039100000000001
5895,0.292,0.70773
5896,0.295,0.7054199999999999
5897,0.487,0.51265
5898,0.258,0.74157
5899,0.659,0.34081
5900,0.703,0.29679
5901,0.684,0.31611
5902,0.299,0.70072
5903,0.323,0.67663
5904,0.667,0.33286
5905,0.709,0.29106
5906,0.694,0.30623999999999996
5907,0.622,0.37811
5908,0.691,0.30938999999999994
5909,0.309,0.6912499999999999
5910,0.339,0.66052
5911,0.307,0.69302
5912,0.312,0.68772
5913,0.46,0.54029
5914,0.673,0.32721
5915,0.634,0.36584999999999995
5916,0.317,0.6825399999999999
5917,0.74,0.26031
5918,0.465,0.53525
5919,0.459,0.5406200000000001
5920,0.67,0.32989999999999997
5921,0.282,0.7178199999999999
5922,0.477,0.5232
